year,IBTrACS_ID,TC_name,NatCatSERVICE_ID,genesis_basin,countries_affected,ISO3,v_land_SI,v_land_kn,34kn_pop,34kn_assets,64kn_pop,64kn_assets,96kn_pop,96kn_assets
1992,1992237N14144,POLLY,MR199208B056,WP,multi,TWN,28,54.5,13062254,2.74E+12,0,0,0,0
1992,1992242N13166,RYAN,MR199207B003,WP,multi,RUS,39.7,77.1,1705,7069990,0,0,0,0
1992,1992249N12229,INIKI,MR199209B020,EP,single,USA,68.2,132.6,207844,40706554990,68608,11451898026,68534,11366189113
1992,1992259N11159,UNNAMED,MR199209B027,WP,multi,CHN,36.5,70.9,84819392,2.00E+12,12920906,2.80E+11,0,0
1992,1992259N11159,UNNAMED,MR199209B027,WP,multi,JPN,20.4,39.7,2929,1052555829,0,0,0,0
1992,1992259N11159,UNNAMED,MR199209B027,WP,multi,KOR,36.8,71.5,17401479,2.39E+12,3628821,4.93E+11,0,0
1992,1992259N11159,UNNAMED,MR199209B027,WP,multi,PHL,43.7,85,7244900,42329998319,27137,261160207,0,0
1992,1992259N11159,UNNAMED,MR199209B027,WP,multi,TWN,42.8,83.2,21994181,4.61E+12,9314279,1.80E+12,0,0
1992,1992261N15116,UNNAMED,,WP,single,CHN,18.7,36.4,1336368,31998817332,0,0,0,0
1992,1992265N18099,UNNAMED,,NI,single,MMR,20.2,39.2,243459,507216961,0,0,0,0
1992,1992273N12077,UNNAMED,,NI,multi,OMN,32.7,63.6,39083,2728578297,0,0,0,0
1992,1992273N12077,UNNAMED,,NI,multi,SAU,25.2,48.9,3,1446841,0,0,0,0
1992,1992275N14260,VIRGIL,MR199210B005,EP,single,MEX,50.4,97.9,3340884,65754680305,417279,6725681373,4686,69702024
1992,1992277N16140,YVETTE,,WP,single,PHL,19.1,37.1,22763,232868422,0,0,0,0
1992,1992281N11263,WINIFRED,MR199210B014,EP,single,MEX,49.5,96.3,9155895,1.51E+11,1031468,17865517978,0,271
1992,1992286N12115,ANGELA,MR199210B031,WP,multi,KHM,22.8,44.3,102760,993807223,0,0,0,0
1992,1992286N12115,ANGELA,MR199210B031,WP,multi,LAO,18.2,35.3,911,32068149,0,0,0,0
1992,1992286N12115,ANGELA,MR199210B031,WP,multi,THA,23.3,45.3,1654168,9342845205,0,0,0,0
1992,1992286N12115,ANGELA,MR199210B031,WP,multi,VNM,28.9,56.2,5745201,44052371487,0,0,0,0
1992,1992288N10089,UNNAMED,,NI,multi,BGD,22.4,43.5,34997,114187785,0,0,0,0
1992,1992288N10089,UNNAMED,,NI,multi,MMR,22.4,43.5,1350254,3998934487,0,0,0,0
1992,1992289N08135,COLLEEN,MR199210B035,WP,multi,KHM,29,56.3,104399,909921175,0,0,0,0
1992,1992289N08135,COLLEEN,MR199210B035,WP,multi,LAO,36.9,71.8,1356024,9930676987,26100,420362430,0,0
1992,1992289N08135,COLLEEN,MR199210B035,WP,multi,PHL,45.9,89.3,44900419,4.09E+11,23990641,1.77E+11,0,0
1992,1992289N08135,COLLEEN,MR199210B035,WP,multi,THA,24.4,47.4,2414954,14774651874,0,0,0,0
1992,1992289N08135,COLLEEN,MR199210B035,WP,multi,VNM,42.7,83.1,9596321,63896085935,2371552,15344088341,0,0
1992,1992297N26299,FRANCES,,NA,single,ESP,22.1,43,1465633,1.01E+11,0,0,0,0
1992,1992311N06107,UNNAMED,,WP,multi,IND,45.4,88.3,77495088,3.31E+11,8182069,36546127935,0,0
1992,1992311N06107,UNNAMED,,WP,multi,LKA,41.5,80.6,19495296,96207539040,4525215,22929474842,0,0
1992,1992314N08141,FORREST,MR199211B027,WP,multi,BGD,48.8,94.9,2020481,6901932757,63524,213036215,0,0
1992,1992314N08141,FORREST,MR199211B027,WP,multi,IND,29.3,57,31767,100483261,0,0,0,0
1992,1992314N08141,FORREST,MR199211B027,WP,multi,MMR,56.4,109.7,5423524,15413493218,1846439,4628457436,750039,1601767594
1992,1992314N08141,FORREST,MR199211B027,WP,multi,MYS,17.7,34.5,2162,37671464,0,0,0,0
1992,1992314N08141,FORREST,MR199211B027,WP,multi,PHL,21.9,42.7,7290785,58062419380,0,0,0,0
1992,1992314N08141,FORREST,MR199211B027,WP,multi,THA,45.6,88.7,8179775,48371867806,2589908,15483459600,0,0
1992,1992314N08141,FORREST,MR199211B027,WP,multi,VNM,39.1,76,3559384,33471238849,0,0,0,0
1992,1992338S04173,JONI,MR199212B013,SP,multi,FJI,62.9,122.3,729784,2727755593,320030,1299066195,153667,553879101
1992,1992354N03075,UNNAMED,,NI,single,SOM,35,68,258235,7523109,2221,61237,0,0
1992,1992357S13143,NINA,MR199212B032,SP,multi,AUS,37.6,73.1,9496,911956338,591,81551467,0,0
1992,1992357S13143,NINA,MR199212B032,SP,multi,SLB,56.8,110.3,79366,536996002,45478,271797618,94,883662
1992,1992358S07161,KINA,,SP,single,FJI,60.8,118.2,883189,3309639333,436507,1681893545,58608,226281946
1993,1993012S09074,COLINA,MR199301B050,SI,single,REU,58.9,114.5,884291,0,880468,0,229729,0
1993,1993016S16042,DESSILIA,,SI,single,MDG,24,46.6,205995,73407874,0,0,0,0
1993,1993025S12136,UNNAMED,,SP,single,AUS,25.2,49,11423,913307533,0,0,0,0
1993,1993029S11178,UNNAMED,,SP,multi,ASM,37.5,72.9,77470,0,77470,0,0,0
1993,1993029S11178,UNNAMED,,SP,multi,WSM,34.7,67.5,181424,3544315815,87,0,0,0
1993,1993045S13170,UNNAMED,,SP,single,FJI,38.6,75.1,723593,2694962048,127533,483906364,0,0
1993,1993059N05136,UNNAMED,,WP,single,PHL,23.2,45.2,1244923,14124382296,0,0,0,0
1993,1993069S08164,ROGER,MR199303B029,SP,single,NCL,23.6,46,179667,9667531076,0,0,0,0
1993,1993083S12181,PREMA,MR199303B048,SP,multi,NCL,44.9,87.2,22660,1498011353,16972,1170298644,0,0
1993,1993083S12181,PREMA,MR199303B048,SP,multi,VUT,69.1,134.3,235827,838087270,114032,420903034,55341,231208732
1993,1993131S04158,ADEL,MR199305B054,SP,multi,PNG,37.6,73,804208,3157549833,276365,625713577,0,0
1993,1993131S04158,ADEL,MR199305B054,SP,multi,SLB,26,50.6,7332,43131714,0,0,0,0
1993,1993152N22276,UNNAMED,,NA,multi,BHS,27.8,54,276744,8010657161,0,0,0,0
1993,1993152N22276,UNNAMED,,NA,multi,CUB,27.7,53.8,1551695,15103717762,0,0,0,0
1993,1993164N04160,KORYN,MR199306B075,WP,multi,CHN,57,110.9,50822322,1.27E+12,18507928,4.45E+11,4400385,1.04E+11
1993,1993164N04160,KORYN,MR199306B075,WP,multi,HKG,23,44.6,6654727,1.07E+12,0,0,0,0
1993,1993164N04160,KORYN,MR199306B075,WP,multi,PHL,67.9,132,13800551,1.11E+11,10601808,73392057841,7908538,47929892729
1993,1993164N04160,KORYN,MR199306B075,WP,multi,VNM,44.4,86.3,26945846,1.67E+11,1332615,16010231268,0,0
1993,1993166N06131,UNNAMED,,WP,single,PHL,19.7,38.3,1207813,14066316936,0,0,0,0
1993,1993169N13265,BEATRIZ,MR199306B067,EP,single,MEX,28.6,55.5,2094344,31262801416,0,0,0,0
1993,1993169N21268,ARLENE,MR199306B052,NA,single,USA,19,36.9,281708,47244953142,0,0,0,0
1993,1993178N14265,UNNAMED,,EP,single,MEX,21.5,41.8,408044,5056722882,0,0,0,0
1993,1993185N09137,LEWIS,MR199307B050,WP,multi,CHN,55.9,108.7,6570506,1.58E+11,2650114,59538969757,728968,17309713936
1993,1993185N09137,LEWIS,MR199307B050,WP,multi,LAO,28.3,55,367900,4229999166,0,0,0,0
1993,1993185N09137,LEWIS,MR199307B050,WP,multi,PHL,39,75.7,45066737,3.97E+11,5725323,67160918232,0,0
1993,1993185N09137,LEWIS,MR199307B050,WP,multi,VNM,36.6,71.2,14755333,85515147748,2142603,10454158101,0,0
1993,1993186N13262,CALVIN,MR199307B017,EP,single,MEX,51.4,99.8,6448325,1.19E+11,1134153,21047181512,150490,1879852267
1993,1993199N10156,NATHAN,MR199307B089,WP,multi,JPN,50.2,97.5,27698386,3.53E+12,8392493,1.12E+12,6773,1247531930
1993,1993205N15137,OFELIA,,WP,single,JPN,41.8,81.2,12521145,1.78E+12,2826437,3.92E+11,0,0
1993,1993207N19130,PERCY,MR199307B096,WP,single,JPN,51.5,100,18240974,2.36E+12,10341389,1.28E+12,1214069,1.65E+11
1993,1993211N07161,ROBYN,MR199308B030,WP,multi,JPN,59.7,116,15229045,1.95E+12,7594716,9.15E+11,1560318,1.98E+11
1993,1993211N07161,ROBYN,MR199308B030,WP,multi,KOR,24.7,47.9,6794028,7.00E+11,0,0,0,0
1993,1993217N10320,BRET,MR199308B017,NA,multi,COL,22.7,44.1,1054500,14314446054,0,0,0,0
1993,1993217N10320,BRET,MR199308B017,NA,multi,GRD,21.1,41,99960,0,0,0,0,0
1993,1993217N10320,BRET,MR199308B017,NA,multi,NIC,23.5,45.6,184944,922317554,0,0,0,0
1993,1993217N10320,BRET,MR199308B017,NA,multi,TTO,28.4,55.2,74675,1027201335,0,0,0,0
1993,1993217N10320,BRET,MR199308B017,NA,multi,VEN,26.3,51,974849,2154322191,0,0,0,0
1993,1993224N07153,TASHA,MR199308B042,WP,multi,CHN,47.4,92.2,56543481,1.36E+12,14346256,3.30E+11,0,0
1993,1993224N07153,TASHA,MR199308B042,WP,multi,HKG,18.9,36.7,200903,73007404,0,0,0,0
1993,1993224N07153,TASHA,MR199308B042,WP,multi,PHL,33.7,65.5,4450342,22293525958,86,3279306,0,0
1993,1993229N10159,VERNON,MR199308B066,WP,multi,JPN,45.2,87.8,42424921,4.76E+12,212365,27445766282,0,0
1993,1993229N10159,VERNON,MR199308B066,WP,multi,RUS,44.4,86.2,4599,28482483,766,8965376,0,0
1993,1993229N13265,HILARY,MR199308B056,EP,single,MEX,27.4,53.3,85690,2780132611,0,0,0,0
1993,1993231N09134,WINONA,MR199308B070,WP,multi,CHN,20.6,40.1,807060,13307085831,0,0,0,0
1993,1993231N09134,WINONA,MR199308B070,WP,multi,PHL,25.8,50.1,1991541,20475519853,0,0,0,0
1993,1993231N09134,WINONA,MR199308B070,WP,multi,VNM,19.3,37.6,503144,3322095911,0,0,0,0
1993,1993233N13260,IRWIN,MR199308B050,EP,single,MEX,28.7,55.7,1139687,19319579300,0,0,0,0
1993,1993235N20307,EMILY,MR199308B077,NA,single,USA,37.7,73.3,1460336,3.37E+11,0,0,0,0
1993,1993240N17142,YANCY,MR199309B006,WP,single,JPN,70.3,136.6,53723458,6.62E+12,19153729,2.47E+12,4934275,6.98E+11
1993,1993241N14264,JOVA,MR199309B005,EP,single,MEX,20.9,40.6,54851,1160091070,0,0,0,0
1993,1993246N16129,ZOLA,,WP,single,JPN,40.9,79.6,31064599,3.56E+12,121262,20224848684,0,0
1993,1993253N06150,BECKY,MR199309B026,WP,multi,CHN,44.4,86.3,89897116,2.13E+12,8952450,2.68E+11,0,0
1993,1993253N06150,BECKY,MR199309B026,WP,multi,HKG,36.5,71,8148473,1.23E+12,44901,24423222,0,0
1993,1993253N06150,BECKY,MR199309B026,WP,multi,PHL,33.8,65.6,7265803,38738513498,7,3771,0,0
1993,1993258N11279,GERT,MR199309B034,NA,multi,BLZ,23.6,45.9,107807,434011737,0,0,0,0
1993,1993258N11279,GERT,MR199309B034,NA,multi,HND,20.7,40.3,355710,2183141149,0,0,0,0
1993,1993258N11279,GERT,MR199309B034,NA,multi,MEX,45.8,89,18112738,3.33E+11,1623583,28378696481,0,0
1993,1993258N11279,GERT,MR199309B034,NA,multi,NIC,21.7,42.1,60271,179569029,0,0,0,0
1993,1993261N11131,UNNAMED,MR199309B046,WP,multi,CHN,45.6,88.6,65814594,1.61E+12,3976922,1.32E+11,0,0
1993,1993261N11131,UNNAMED,MR199309B046,WP,multi,HKG,22,42.8,8079361,1.19E+12,0,0,0,0
1993,1993271N14134,UNNAMED,MR199310B011,WP,multi,JPN,49.6,96.4,8194,1220940667,6898,1013301288,164,86401983
1993,1993271N14134,UNNAMED,MR199310B011,WP,multi,PHL,45.4,88.2,26788537,2.54E+11,8580939,92031836061,0,0
1993,1993279N12114,UNNAMED,,WP,single,PHL,18.8,36.6,10593837,73583645697,0,0,0,0
1993,1993298N11154,UNNAMED,MR199311B007,WP,multi,CHN,29.2,56.8,9032166,2.26E+11,0,0,0,0
1993,1993298N11154,UNNAMED,MR199311B007,WP,multi,PHL,63.6,123.5,23620082,2.36E+11,8254354,92342840848,1338267,19211928119
1993,1993312N06079,UNNAMED,,NI,single,IND,18.3,35.6,3846731,13457916360,0,0,0,0
1993,1993322N09137,KYLE,MR199311B042,WP,multi,KHM,46.5,90.4,505910,5063845249,83154,942322385,0,0
1993,1993322N09137,KYLE,MR199311B042,WP,multi,LAO,23.9,46.5,341849,2340835636,0,0,0,0
1993,1993322N09137,KYLE,MR199311B042,WP,multi,PHL,32.6,63.3,16435229,1.53E+11,0,0,0,0
1993,1993322N09137,KYLE,MR199311B042,WP,multi,THA,23.5,45.8,1231880,8619266863,0,0,0,0
1993,1993322N09137,KYLE,MR199311B042,WP,multi,VNM,57.7,112.2,8374059,74509748737,3485337,32128548965,961303,7531083344
1993,1993331N05172,LOLA,MR199312B027,WP,multi,KHM,48.3,93.9,1233905,9498068626,91556,1383350728,0,0
1993,1993331N05172,LOLA,MR199312B027,WP,multi,LAO,33.2,64.5,624834,3650592840,6403,40672963,0,0
1993,1993331N05172,LOLA,MR199312B027,WP,multi,PHL,51.8,100.7,43556205,3.85E+11,30704780,2.46E+11,1908252,21458968307
1993,1993331N05172,LOLA,MR199312B027,WP,multi,THA,29.2,56.7,2098629,12804523362,0,0,0,0
1993,1993331N05172,LOLA,MR199312B027,WP,multi,VNM,65.8,127.9,8553203,92110915933,3992406,39381726246,1515767,13724214043
1993,1993331N07108,UNNAMED,MR199312B011,WP,multi,IND,47,91.3,80641144,3.87E+11,19307893,88003654236,0,0
1993,1993331N07108,UNNAMED,MR199312B011,WP,multi,LKA,39.2,76.2,2119963,12788232727,96456,491612415,0,0
1993,1993336N05164,MANNY,MR199312B029,WP,multi,PHL,67.7,131.6,19879313,2.09E+11,5981375,57847267276,2288355,20994124809
1993,1993336N05164,MANNY,MR199312B029,WP,multi,THA,17.7,34.3,243091,1164621366,0,0,0,0
1993,1993336N05164,MANNY,MR199312B029,WP,multi,VNM,31.2,60.7,262181,2769513426,0,0,0,0
1993,1993345S08083,CECILIA,,SI,multi,REU,17.7,34.4,171,0,0,0,0,0
1993,1993348S13120,NAOMI,,SI,single,AUS,39.6,77,16542,841902151,1281,258170069,0,0
1993,1993353N05159,NELL,MR199312B058,WP,multi,PHL,51.1,99.4,25742053,2.55E+11,13550264,1.24E+11,65327,374432706
1993,1993360S04171,REWA,MR199401B046,SP,multi,AUS,24,46.7,3256,866459468,0,0,0,0
1993,1993360S04171,REWA,MR199401B046,SP,multi,NCL,43.6,84.8,266729,16738648126,72165,5967186856,0,0
1993,1993360S04171,REWA,MR199401B046,SP,multi,PNG,40.8,79.3,16377,39281678,5040,12549993,0,0
1993,1993360S04171,REWA,MR199401B046,SP,multi,SLB,38.1,74.1,81336,601961065,5172,46641254,0,0
1993,1993362S12130,OSCAR,,SI,single,AUS,20.1,39,2,158889,0,0,0,0
1994,1994007S16056,DAISY,,SI,single,MDG,55.8,108.5,11254805,3047632416,2773538,872724663,215709,67755886
1994,1994019S17174,SARAH,,SP,multi,NCL,26.8,52.2,22470,1495939172,0,0,0,0
1994,1994019S17174,SARAH,,SP,multi,VUT,30.8,59.9,156016,598668452,0,0,0,0
1994,1994020S17169,SARAH,,SP,single,VUT,21.1,40.9,18415,90417624,0,0,0,0
1994,1994026S11078,GERALDA,MR199402B005,SI,single,MDG,61.2,119,10222131,2948447955,4333840,1016338080,515093,138687874
1994,1994028S11136,SADIE,,SP,single,AUS,33.4,64.9,12945,2070121307,22,6886411,0,0
1994,1994036S09075,HOLLANDA,MR199402B017,SI,multi,MUS,60.7,118,1294326,47972786470,1294326,47972786470,1209811,44106447606
1994,1994036S09075,HOLLANDA,MR199402B017,SI,multi,REU,54.9,106.8,884291,0,839865,0,53696,0
1994,1994047S16124,UNNAMED,,SI,single,AUS,25.5,49.6,16888,886227283,0,0,0,0
1994,1994047S17041,JULITA,,SI,single,MDG,19.6,38.2,21048,6319111,0,0,0,0
1994,1994053S08155,THEODORE,MR199402B036,SP,multi,NCL,76.2,148.1,270608,16979706485,40064,3018961725,6123,408618733
1994,1994053S08155,THEODORE,MR199402B036,SP,multi,PNG,40.6,78.8,15007,35061513,4132,10564304,0,0
1994,1994064S13099,LITANNE,MR199403B002,SI,single,MDG,62.1,120.7,12058809,3348442850,2231914,780475617,521467,142753866
1994,1994076S14078,NADIA,MR199403B027,SI,multi,MDG,62.5,121.4,2082836,483031577,807750,189528942,454360,98924494
1994,1994076S14078,NADIA,MR199403B027,SI,multi,MOZ,51.5,100,5356239,1507909346,2222393,535328391,32670,11746120
1994,1994076S14078,NADIA,MR199403B027,SI,multi,MYT,24.1,46.8,186,0,0,0,0,0
1994,1994081S11154,USHA,,SP,multi,NCL,22.7,44.1,9541,557193731,0,0,0,0
1994,1994081S11154,USHA,,SP,multi,SLB,21.9,42.5,14470,128769004,0,0,0,0
1994,1994081S11154,USHA,,SP,multi,VUT,40.1,77.9,266711,975655102,86496,218130285,0,0
1994,1994088N09148,OWEN,MR199404B009,WP,single,PHL,50.9,99,21042840,1.97E+11,11899477,1.07E+11,211312,2018130093
1994,1994095S08129,VIVIENNE,,SI,single,IDN,25.2,49,151380,744649942,0,0,0,0
1994,1994117N07096,UNNAMED,MR199405B004,NI,multi,BGD,65.7,127.8,11342446,37958513677,3205329,11464741763,615799,2182214093
1994,1994117N07096,UNNAMED,MR199405B004,NI,multi,IND,46.1,89.6,532791,6435509545,138164,1929714268,0,0
1994,1994117N07096,UNNAMED,MR199405B004,NI,multi,MMR,64.1,124.7,5065446,15329235455,1474606,4647007093,648587,1828518576
1994,1994134N05161,UNNAMED,MR199405B045,WP,single,PHL,26.2,50.8,5060213,56385589839,0,0,0,0
1994,1994153N19113,RUSS,MR199406B022,WP,single,CHN,34.6,67.2,28777511,6.61E+11,306127,6511478645,0,0
1994,1994169N06152,SHARON,MR199406B043,WP,multi,CHN,27.3,53,3079821,87365551811,0,0,0,0
1994,1994169N06152,SHARON,MR199406B043,WP,multi,PHL,27.4,53.3,8111613,91033856545,0,0,0,0
1994,1994181N22276,ALBERTO,MR199407B022,NA,single,USA,26,50.5,690855,1.36E+11,0,0,0,0
1994,1994186N09139,UNNAMED,MR199407B035,WP,multi,CHN,59.3,115.2,41698095,9.07E+11,13797095,3.00E+11,1754919,35168639253
1994,1994186N09139,UNNAMED,MR199407B035,WP,multi,TWN,73.2,142.3,23150365,4.80E+12,8429986,2.02E+12,5409279,1.19E+12
1994,1994189N16117,VANESSA,,WP,single,PHL,36.3,70.6,8119710,46840939290,0,0,0,0
1994,1994192N05139,WALT,,WP,multi,JPN,32,62.2,8584598,1.17E+12,0,0,0,0
1994,1994192N05139,WALT,,WP,multi,PHL,18.1,35.2,481,7188694,0,0,0,0
1994,1994197N14115,YUNYA,MR199407B066,WP,single,PHL,32,62.1,12828554,95473517802,0,0,0,0
1994,1994199N20106,UNNAMED,,WP,single,CHN,19.9,38.6,2729106,64864956900,0,0,0,0
1994,1994206N14131,BRENDAN,MR199408B003,WP,multi,JPN,33.8,65.6,4145433,5.14E+11,17111,3798929399,0,0
1994,1994206N14131,BRENDAN,MR199408B003,WP,multi,KOR,36.9,71.8,15990136,2.69E+12,1081752,1.72E+11,0,0
1994,1994206N22107,UNNAMED,MR199407B106,WP,multi,VNM,19.9,38.6,2073981,10828271908,0,0,0,0
1994,1994210N16144,CAITLIN,MR199408B019,WP,multi,CHN,38.1,74,32135229,6.73E+11,4178383,75256279584,0,0
1994,1994210N16144,CAITLIN,MR199408B019,WP,multi,TWN,41.6,80.8,14060460,3.10E+12,2364463,6.16E+11,0,0
1994,1994211N12152,DOUG,MR199408B048,WP,multi,CHN,38.9,75.5,20790106,4.33E+11,19011,249309102,0,0
1994,1994211N12152,DOUG,MR199408B048,WP,multi,JPN,36,69.9,43016,5960212260,0,0,0,0
1994,1994211N12152,DOUG,MR199408B048,WP,multi,KOR,26.5,51.5,41566,13214612352,0,0,0,0
1994,1994211N12152,DOUG,MR199408B048,WP,multi,TWN,59.3,115.3,15201614,3.14E+12,8227180,1.53E+12,479959,1.29E+11
1994,1994215N30149,ELLIE,MR199408B045,WP,multi,CHN,38.9,75.6,31846263,8.70E+11,832155,17935865187,0,0
1994,1994215N30149,ELLIE,MR199408B045,WP,multi,JPN,50.3,97.7,1101369,1.26E+11,20222,2781974659,191,85068
1994,1994215N30149,ELLIE,MR199408B045,WP,multi,KOR,20.5,39.9,70057,16893875627,0,0,0,0
1994,1994215N30149,ELLIE,MR199408B045,WP,multi,PRK,19.8,38.4,706092,3839344107,0,0,0,0
1994,1994223N15253,ILEANA,,EP,single,MEX,22,42.7,1687,67270383,0,0,0,0
1994,1994224N20152,FRED,MR199408B077,WP,multi,CHN,54.4,105.7,41204790,9.28E+11,14535567,3.13E+11,4102704,69663018303
1994,1994224N20152,FRED,MR199408B077,WP,multi,JPN,65.5,127.4,87488,10942259916,87488,10942259916,40417,4965963531
1994,1994224N20152,FRED,MR199408B077,WP,multi,TWN,20.2,39.2,251574,68909149480,0,0,0,0
1994,1994231N12157,GLADYS,MR199409B004,WP,multi,CHN,47.4,92.2,23562493,5.16E+11,7561004,1.51E+11,0,0
1994,1994231N12157,GLADYS,MR199409B004,WP,multi,JPN,50.8,98.7,43016,5960212260,1272,726474731,0,0
1994,1994231N12157,GLADYS,MR199409B004,WP,multi,TWN,61.7,119.9,16071685,3.33E+12,10986553,2.24E+12,8360175,1.53E+12
1994,1994232N10144,HARRY,MR199408B091,WP,multi,CHN,38.6,74.9,23549660,5.52E+11,1705020,43746884758,0,0
1994,1994232N10144,HARRY,MR199408B091,WP,multi,PHL,18,35,7024,0,0,0,0,0
1994,1994232N10144,HARRY,MR199408B091,WP,multi,VNM,34.3,66.6,24050068,1.42E+11,78359,938722115,0,0
1994,1994242N12112,JOEL,MR199409B013,WP,multi,CHN,30.1,58.5,5122929,1.25E+11,0,0,0,0
1994,1994242N12112,JOEL,MR199409B013,WP,multi,VNM,30.2,58.7,25824633,1.52E+11,0,0,0,0
1994,1994244N07151,KINNA,,WP,single,JPN,26.3,51.2,8194,1220940667,0,0,0,0
1994,1994250N14133,LUKE,MR199409B028,WP,multi,CHN,34,66.1,8739963,1.98E+11,87517,2080300831,0,0
1994,1994250N14133,LUKE,MR199409B028,WP,multi,PHL,20.9,40.6,2115,21042728,0,0,0,0
1994,1994250N14133,LUKE,MR199409B028,WP,multi,VNM,20.1,39,1870062,9515136005,0,0,0,0
1994,1994253N13303,DEBBY,MR199409B024,NA,single,MTQ,18.8,36.6,83913,0,0,0,0,0
1994,1994259N12128,ORCHID,MR199409B063,WP,multi,JPN,58.6,113.8,51892709,6.38E+12,26456036,3.14E+12,3069692,4.32E+11
1994,1994259N12128,ORCHID,MR199409B063,WP,multi,RUS,33.9,65.9,485312,1857270782,9,0,0,0
1994,1994273N08176,SETH,MR199410B006,WP,multi,CHN,24.6,47.8,1048158,24612241604,0,0,0,0
1994,1994273N08176,SETH,MR199410B006,WP,multi,JPN,60.6,117.8,86499,21158328083,43016,5960212260,2078,844089962
1994,1994273N08176,SETH,MR199410B006,WP,multi,KOR,52.8,102.6,21222017,3.10E+12,11381825,1.54E+12,273640,77574890432
1994,1994273N08176,SETH,MR199410B006,WP,multi,RUS,46.6,90.6,368855,2118426942,27997,210010121,0,0
1994,1994273N08176,SETH,MR199410B006,WP,multi,TWN,31.7,61.6,8302204,1.56E+12,0,0,0,0
1994,1994282N17247,ROSA,MR199410B027,EP,single,MEX,49.6,96.4,5348632,94188642933,1043734,18368268220,36,2537551
1994,1994287N14156,TERESA,MR199410B040,WP,multi,PHL,51.2,99.6,43841590,4.02E+11,30561346,2.41E+11,15496,465583375
1994,1994287N14156,TERESA,MR199410B040,WP,multi,VNM,33.4,64.9,5310987,54704437879,0,0,0,0
1994,1994302N11086,UNNAMED,MR199410B048,NI,single,IND,30.6,59.5,28764381,1.25E+11,0,0,0,0
1994,1994313N12278,GORDON,MR199411B031,NA,multi,BHS,24,46.6,2698,251531891,0,0,0,0
1994,1994313N12278,GORDON,MR199411B031,NA,multi,CUB,28.6,55.6,283261,2761414789,0,0,0,0
1994,1994313N12278,GORDON,MR199411B031,NA,multi,HTI,25.1,48.8,546944,971779824,0,0,0,0
1994,1994313N12278,GORDON,MR199411B031,NA,multi,JAM,26.5,51.6,1278878,8967875787,0,0,0,0
1994,1994313N12278,GORDON,MR199411B031,NA,multi,USA,32,62.2,4889156,8.77E+11,0,0,0,0
1994,1994315S07168,VANIA,,SP,multi,NCL,24.5,47.6,12102,845586677,0,0,0,0
1994,1994315S07168,VANIA,,SP,multi,VUT,42,81.7,248873,908790616,99108,348776770,0,0
1994,1994344S09112,ANNETTE,,SI,single,AUS,67.8,131.9,14897,627017525,1291,194799903,284,52195312
1994,1994347S09167,UNNAMED,,SP,single,FJI,24.6,47.8,1047,6034101,0,0,0,0
1994,1994362S11054,CHRISTELLE,,SI,single,MUS,19.8,38.5,1139027,40674311967,0,0,0,0
1994,1994365S06063,BENTHA,,SI,single,MUS,20.6,40.1,496327,17763932085,0,0,0,0
1995,1995049S11133,BOBBY,,SI,single,AUS,60.3,117.1,34696,2489454705,4318,458731673,2116,150929571
1995,1995053S14065,INGRID,MR199502B043,SI,single,MUS,23.9,46.6,1294326,47972786470,0,0,0,0
1995,1995059S11155,VIOLET,MR199503B007,SP,single,AUS,24.8,48.2,118484,22675569325,0,0,0,0
1995,1995063S13141,WARREN,MR199503B009,SP,single,AUS,40.5,78.8,9385,620764905,2040,125940708,0,0
1995,1995064S13055,KYLIE,,SI,multi,MUS,24,46.7,1294326,47972786470,0,0,0,0
1995,1995064S13055,KYLIE,,SI,multi,REU,45.2,87.9,884291,0,884291,0,0,0
1995,1995089S09131,CHLOE,,SI,multi,AUS,65.8,128,9946,968615953,1418,194837467,601,45409147
1995,1995089S09131,CHLOE,,SI,multi,IDN,25.4,49.3,80016,401884445,0,0,0,0
1995,1995091S11145,UNNAMED,,SP,single,AUS,19,36.9,12342,1985358251,0,0,0,0
1995,1995106S09144,AGNES,,SP,single,PNG,24.1,46.8,578801,2308242612,0,0,0,0
1995,1995148N07150,DEANNA,MR199506B008,WP,multi,JPN,36.4,70.7,398626,42342277420,38168,3992459003,0,0
1995,1995148N07150,DEANNA,MR199506B008,WP,multi,PHL,31.4,61,47856796,3.78E+11,0,0,0,0
1995,1995148N07150,DEANNA,MR199506B008,WP,multi,TWN,29.3,56.9,8945508,2.02E+12,0,0,0,0
1995,1995154N17276,ALLISON,MR199506B011,NA,multi,CAN,32.9,64,129030,21089947607,0,0,0,0
1995,1995154N17276,ALLISON,MR199506B011,NA,multi,CUB,23.7,46,410,21719044,0,0,0,0
1995,1995154N17276,ALLISON,MR199506B011,NA,multi,SPM,31.6,61.4,5153,0,0,0,0,0
1995,1995154N17276,ALLISON,MR199506B011,NA,multi,USA,35.6,69.2,4527177,1.00E+12,8339,1562021349,0,0
1995,1995186N32288,BARRY,,NA,single,CAN,35.8,69.6,227446,23826223306,119314,10755157851,0,0
1995,1995193N06156,FAYE,MR199507B048,WP,multi,JPN,58.4,113.4,3876862,5.37E+11,27396,5026432639,0,0
1995,1995193N06156,FAYE,MR199507B048,WP,multi,KOR,62.5,121.5,43224267,6.23E+12,7921976,1.49E+12,588534,1.58E+11
1995,1995193N06156,FAYE,MR199507B048,WP,multi,PRK,22.7,44.2,176182,374423289,0,0,0,0
